pl_name,hostname,ra,dec,sy_dist,X,Y,Z
Kepler-599 b,Kepler-599,285.9115968,41.0695091,558.517,115.43887366752718,-404.9402237418594,366.93122098189684
Kepler-6 b,Kepler-6,296.8372475,48.2399695,587.039,176.5087557632652,-348.8642223385171,437.8963359427041
Kepler-60 b,Kepler-60,288.9612535,42.2650472,1025.1,246.49627103197471,-717.4529121640046,689.4424683718868
Kepler-60 c,Kepler-60,288.9612535,42.2650472,1025.1,246.49627103197471,-717.4529121640046,689.4424683718868
Kepler-60 d,Kepler-60,288.9612535,42.2650472,1025.1,246.49627103197471,-717.4529121640046,689.4424683718868
Kepler-600 b,Kepler-600,283.8330588,41.9786358,619.723,110.15013834312191,-447.3366557493641,414.5038723280713
Kepler-601 b,Kepler-601,282.0046852,42.1764657,414.825,63.940529425745765,-300.6956314432098,278.52024442170205
Kepler-602 b,Kepler-602,296.0318985,42.1418634,1159.31,377.259134022515,-772.4041398148928,777.8605702138382
Kepler-603 b,Kepler-603,294.2809679,42.2909295,1539.63,468.3380313023344,-1038.1730949679052,1036.009966274753
Kepler-603 c,Kepler-603,294.2809679,42.2909295,1539.63,468.3380313023344,-1038.1730949679052,1036.009966274753
Kepler-603 d,Kepler-603,294.2809679,42.2909295,1539.63,468.3380313023344,-1038.1730949679052,1036.009966274753
Kepler-604 b,Kepler-604,292.3159795,42.6262429,1026.49,286.78976000319545,-698.7105710776109,695.152423229401
Kepler-605 b,Kepler-605,287.2954015,43.2798677,556.58,120.46461287996829,-386.8767030940653,381.57042606410926
Kepler-605 c,Kepler-605,287.2954015,43.2798677,556.58,120.46461287996829,-386.8767030940653,381.57042606410926
Kepler-606 b,Kepler-606,292.42737,44.3812406,1215.11,331.32072924400234,-802.7556946185338,849.8836280519454
Kepler-607 b,Kepler-607,291.0571451,44.632306,519.122,132.7332052999287,-344.75368502491506,364.71145273565037
Kepler-607 c,Kepler-607,291.0571451,44.632306,519.122,132.7332052999287,-344.75368502491506,364.71145273565037
Kepler-608 b,Kepler-608,293.882901,44.6380717,946.683,272.72812201878435,-615.9421884631339,665.1641108932082
Kepler-609 b,Kepler-609,292.2203009,44.6999902,1065.82,286.49480390517556,-701.3236670919216,749.6920125705452
Kepler-61 b,Kepler-61,295.3044942,42.4753193,335.079,105.63630527681691,-223.42997004053956,226.2696527070008
Kepler-610 b,Kepler-610,293.1713241,45.0655934,845.824,235.06715131709998,-549.2117341211269,598.7721974602096
Kepler-610 c,Kepler-610,293.1713241,45.0655934,845.824,235.06715131709998,-549.2117341211269,598.7721974602096
Kepler-611 b,Kepler-611,286.0049121,45.4803043,1395.56,269.7926300596955,-940.5743681594327,995.0474904882461
Kepler-612 b,Kepler-612,291.3546278,45.7478551,1445.53,367.31313993729316,-939.4618843591247,1035.398187155941
Kepler-613 b,Kepler-613,282.7868415,46.2449846,861.494,131.86268650784015,-581.0133823559852,622.2600689954264
Kepler-614 b,Kepler-614,298.3848866,46.2759867,527.995,173.4907610528549,-321.0668453107126,381.57012028790746
Kepler-615 b,Kepler-615,282.4506927,46.3213671,,,,
Kepler-616 b,Kepler-616,294.989137,46.8383058,945.775,273.3086668470835,-586.4025697521923,689.8729951514954
Kepler-616 c,Kepler-616,294.989137,46.8383058,945.775,273.3086668470835,-586.4025697521923,689.8729951514954
Kepler-616 d,Kepler-616,294.989137,46.8383058,945.775,273.3086668470835,-586.4025697521923,689.8729951514954
Kepler-617 b,Kepler-617,283.7407247,47.5161237,173.354,27.809923230614,-113.72951762113351,127.84292826578888
Kepler-618 b,Kepler-618,286.2498525,48.0609256,1221.96,228.5300700849538,-784.0586642121737,908.9621882899136
Kepler-619 b,Kepler-619,290.8490899,48.4159782,900.678,212.76020086267735,-558.6528566288761,673.6920234003587
Kepler-619 c,Kepler-619,290.8490899,48.4159782,900.678,212.76020086267735,-558.6528566288761,673.6920234003587
Kepler-619 d,Kepler-619,290.8490899,48.4159782,900.678,212.76020086267735,-558.6528566288761,673.6920234003587
Kepler-62 b,Kepler-62,283.2125621,45.3496992,300.874,48.329375457143655,-205.8503233462655,214.0445741479106
Kepler-62 c,Kepler-62,283.2125621,45.3496992,300.874,48.329375457143655,-205.8503233462655,214.0445741479106
Kepler-62 d,Kepler-62,283.2125621,45.3496992,300.874,48.329375457143655,-205.8503233462655,214.0445741479106
Kepler-62 e,Kepler-62,283.2125621,45.3496992,300.874,48.329375457143655,-205.8503233462655,214.0445741479106
Kepler-62 f,Kepler-62,283.2125621,45.3496992,300.874,48.329375457143655,-205.8503233462655,214.0445741479106
Kepler-620 b,Kepler-620,291.1593939,51.3348228,1355.28,305.6409392016843,-789.6488129272282,1058.2165406600539
Kepler-621 b,Kepler-621,290.927245,39.9141166,,,,
Kepler-622 b,Kepler-622,284.4784454,40.9331723,284.761,53.785794830168285,-208.2974718096828,186.5692328150101
Kepler-623 b,Kepler-623,296.9867284,47.4773531,737.702,226.25638442106236,-444.3075501739873,543.693930599835
Kepler-624 b,Kepler-624,295.1933631,39.5396946,748.188,245.61008988407042,-522.1049830513504,476.3059455476993
Kepler-625 b,Kepler-625,292.1504723,39.6375254,760.708,220.87695314324557,-542.582681394617,485.2773090561561
Kepler-625 c,Kepler-625,292.1504723,39.6375254,760.708,220.87695314324557,-542.582681394617,485.2773090561561
Kepler-626 b,Kepler-626,288.6986828,39.7082044,635.643,156.7708016855369,-463.19444608808163,406.0983185153927
Kepler-627 b,Kepler-627,292.1042198,39.7678585,984.307,284.6954483100215,-700.9722341092062,629.6401344962884
Kepler-629 b,Kepler-629,289.4179128,39.9450757,372.05,94.8284052335808,-269.0113816700495,238.87580997837927
Kepler-63 b,Kepler-63,289.2262876,49.5482814,194.033,41.45555668968952,-118.86851272252589,147.64998676492536
Kepler-630 b,Kepler-630,293.4270647,39.9423967,839.784,255.98444773974595,-590.7793553457636,539.1557126365456
Kepler-631 b,Kepler-631,296.885724,40.2281717,761.966,263.07222669776405,-518.8640624171912,492.1029093880763
Kepler-632 b,Kepler-632,297.252613,40.288605,,,,
Kepler-633 b,Kepler-633,295.2173259,40.5921599,680.54,220.17351959097536,-467.52552559705595,442.8071767554348
Kepler-633 c,Kepler-633,295.2173259,40.5921599,680.54,220.17351959097536,-467.52552559705595,442.8071767554348
Kepler-634 b,Kepler-634,291.19509,40.7027352,888.027,243.39769995062224,-627.6762678957565,579.1131280744735
Kepler-635 b,Kepler-635,289.7732613,40.8007019,1141.08,292.21667470803726,-812.8530697515937,745.615764598622
Kepler-636 b,Kepler-636,293.5920614,41.0950891,310.301,93.59151188813993,-214.30343823634288,203.96415337890656
Kepler-637 b,Kepler-637,292.4172566,41.4168384,786.091,224.8061801927724,-544.9547538542237,520.0245743037701
Kepler-638 b,Kepler-638,284.9194213,41.6172093,991.214,190.78590219674388,-716.0492682351451,658.3155617018997
Kepler-639 b,Kepler-639,292.1868271,41.726944,850.242,239.62646662685057,-587.5728504132175,565.9052575415938
Kepler-640 b,Kepler-640,296.0322,42.1317392,557.787,181.5443252796538,-371.6907149853298,374.1844568143493
Kepler-641 b,Kepler-641,291.8235292,42.5161945,969.918,265.768382620803,-663.6778018148774,655.4691975228849
Kepler-642 b,Kepler-642,293.8345542,42.624948,781.582,232.39208487234643,-526.0439383919712,529.2845326417051
Kepler-643 b,Kepler-643,290.3272423,42.8982283,1063.58,270.6589858540759,-730.6185183673067,723.9770095764122
Kepler-644 b,Kepler-644,295.4757022,43.4931119,1318.05,411.2838375212124,-863.2163943461162,907.1708020135542
Kepler-645 b,Kepler-645,290.3227098,44.0358625,1173.57,293.01807690931025,-791.1669124286018,815.7584619129381
Kepler-646 b,Kepler-646,290.4714596,44.3870422,451.794,112.9193825421698,-302.4758419689026,316.0306891861905
Kepler-647 b,Kepler-647,284.7882977,44.5916225,1087.87,197.7417277673333,-749.0418205654878,763.7379766932696
Kepler-647 c,Kepler-647,284.7882977,44.5916225,1087.87,197.7417277673333,-749.0418205654878,763.7379766932696
Kepler-648 b,Kepler-648,283.8996207,45.0169137,636.03,108.00564284951517,-436.4429437909861,449.8738699099127
Kepler-649 b,Kepler-649,285.6558336,45.0794516,513.748,97.89664730608374,-349.31182534576703,363.77809530514156
Kepler-65 b,Kepler-65,288.6887221,41.1511076,303.728,73.28158537329212,-216.6415254564441,199.86734770112346
Kepler-65 c,Kepler-65,288.6887221,41.1511076,303.728,73.28158537329212,-216.6415254564441,199.86734770112346
Kepler-65 d,Kepler-65,288.6887221,41.1511076,303.728,73.28158537329212,-216.6415254564441,199.86734770112346
Kepler-65 e,Kepler-65,288.6887221,41.1511076,303.728,73.28158537329212,-216.6415254564441,199.86734770112346
Kepler-650 b,Kepler-650,289.0009451,45.1542968,884.378,203.0546549433344,-589.6819393693025,627.0314700009096
Kepler-651 b,Kepler-651,287.3327284,46.2034366,509.408,105.03510895613675,-336.5516857863169,367.6915815530194
Kepler-652 b,Kepler-652,288.0080899,46.4736108,394.55,84.00322930231019,-258.4112012136306,286.07133909937926
Kepler-653 b,Kepler-653,282.2130447,46.7177898,595.634,86.38791205625597,-399.1199647170657,433.61301222496627
Kepler-653 c,Kepler-653,282.2130447,46.7177898,595.634,86.38791205625597,-399.1199647170657,433.61301222496627
Kepler-654 b,Kepler-654,297.0683931,46.8342497,974.124,303.2519946297135,-593.4133501750498,710.5043215654104
Kepler-655 b,Kepler-655,297.2590664,46.843165,752.562,235.76332786709992,-457.58489290654194,548.9820423845746
Kepler-656 b,Kepler-656,288.3278778,47.381538,890.352,189.57479895716287,-572.2870376553931,655.1912896520878
Kepler-656 c,Kepler-656,288.3278778,47.381538,890.352,189.57479895716287,-572.2870376553931,655.1912896520878
Kepler-657 b,Kepler-657,291.1973006,47.3077545,1691.88,414.8040463932967,-1069.5781361114484,1243.542579989969
Kepler-658 b,Kepler-658,282.983621,47.5783897,388.384,58.86339050601665,-255.29830051920297,286.7054419890611
Kepler-659 b,Kepler-659,287.6081777,47.5096893,722.64,147.6587130540878,-465.2488344385163,532.8686480858229
Kepler-66 b,Kepler-66,293.9815378,46.687728,1202.96,335.39596221688663,-753.9654071134477,875.3047897760312
Kepler-660 b,Kepler-660,288.1382985,47.7245642,568.431,119.03965241999683,-363.37956414549285,420.5932182931128
Kepler-661 b,Kepler-661,283.7107463,47.8631748,534.788,85.04078958424574,-348.5672025694456,396.56925541927615
Kepler-662 b,Kepler-662,290.4650801,47.9291252,815.637,191.08227951709844,-512.0238775385703,605.4608385799336
Kepler-663 b,Kepler-663,297.8082232,47.9466342,1063.09,332.19573984872403,-629.8461550929098,789.3669358676211
Kepler-664 b,Kepler-664,288.7549029,48.226203,1210.12,259.20069971289075,-763.3660241374673,902.4841964604716
Kepler-665 b,Kepler-665,297.0255947,48.4785669,612.838,184.59550724544255,-361.8893446970626,458.8365887149022
Kepler-666 b,Kepler-666,298.4568899,48.7915925,1508.71,473.6088352982963,-873.8462663488963,1135.0300604016993
Kepler-667 b,Kepler-667,295.5549918,49.0172956,2302.45,651.3875344394619,-1362.2959082219963,1738.1369741532121
Kepler-668 b,Kepler-668,285.4992845,49.2772713,784.618,136.78890908032025,-493.26879135838,594.6428337653275
Kepler-669 b,Kepler-669,291.9361615,49.2539473,2063.41,503.12975573434966,-1249.2956388713937,1563.2599539717023
Kepler-67 b,Kepler-67,294.1533505,46.1663976,1131.19,320.56168883404274,-714.8381394228268,815.9886360595825
Kepler-670 b,Kepler-670,297.0154644,49.2252988,939.744,278.7769554577168,-546.7657067318079,711.65262353468
Kepler-671 b,Kepler-671,294.2657519,49.3140933,1168.26,312.9954401162977,-694.314318892864,885.8853812129104
Kepler-672 b,Kepler-672,291.7219993,49.4808492,1033.93,248.61574258275868,-624.0462038895454,785.9820563162187
Kepler-673 b,Kepler-673,290.7857595,50.0540561,918.21,209.2163706241744,-551.1786160768197,703.9461964827212
Kepler-674 b,Kepler-674,285.1761864,50.1496897,342.254,57.412979976113256,-211.66252633018001,262.7556377963911
Kepler-675 b,Kepler-675,293.8334488,50.2303479,665.68,172.07205923562074,-389.52354379209277,511.6566013080087
Kepler-676 b,Kepler-676,296.2220259,50.2873626,295.196,83.33826293816061,-169.20148730584273,227.0820755584658
Kepler-677 b,Kepler-677,290.0980478,50.3215731,1954.08,428.7227118301385,-1171.6635691014446,1503.9381515213572
Kepler-678 b,Kepler-678,295.4552577,50.4945093,1826.15,499.3097737781629,-1048.9319246195787,1408.990911902368
Kepler-679 b,Kepler-679,296.0213374,50.5678019,922.244,256.98369856184166,-526.3970315135025,712.319829446892
Kepler-68 b,Kepler-68,291.0323102,49.0402129,144.166,33.917318080270505,-88.20892356822374,108.86981626317286
Kepler-68 c,Kepler-68,291.0323102,49.0402129,144.166,33.917318080270505,-88.20892356822374,108.86981626317286
Kepler-68 d,Kepler-68,291.0323102,49.0402129,144.166,33.917318080270505,-88.20892356822374,108.86981626317286
Kepler-68 e,Kepler-68,291.0323102,49.0402129,144.166,33.917318080270505,-88.20892356822374,108.86981626317286
Kepler-680 b,Kepler-680,291.622381,50.6181793,1492.48,348.94188305211185,-880.321763998014,1153.5899204151672
Kepler-681 b,Kepler-681,289.3997364,51.2502428,686.923,142.8137887139914,-405.5476892357359,535.7224108040566
Kepler-682 b,Kepler-682,289.1122204,51.7373589,1979.25,401.3129609821445,-1158.1237623877175,1554.0681519292073
Kepler-683 b,Kepler-683,291.4399598,37.9056293,1023.07,295.06230927457466,-751.3673296330535,628.5360725572159
Kepler-684 b,Kepler-684,290.8704935,38.2735978,1731.27,484.20795472306355,-1269.9773598224167,1072.3786528187663
Kepler-685 b,Kepler-685,293.8719143,38.4229184,938.715,297.62426561958085,-672.5171410410899,583.3749589632077
Kepler-686 b,Kepler-686,285.213819,39.027466,1490.94,303.9444376173115,-1117.63592842397,938.8342739468918
Kepler-687 b,Kepler-687,289.3154576,39.1532911,633.66,162.53249701308647,-463.7188634033912,400.0912380177276
Kepler-688 b,Kepler-688,294.6552312,39.3083446,1357.75,438.24698411327876,-954.781698645391,860.1258927316613
Kepler-689 b,Kepler-689,294.7106347,39.5216975,1131.73,364.9443334396404,-793.0581144707813,720.1994539447705
Kepler-69 b,Kepler-69,293.2609013,44.8688656,730.625,204.4932124061147,-475.7212620056303,515.4461151086485
Kepler-69 c,Kepler-69,293.2609013,44.8688656,730.625,204.4932124061147,-475.7212620056303,515.4461151086485
Kepler-690 b,Kepler-690,294.4899225,39.7714758,1665.31,530.5862155759581,-1164.8080652339097,1065.343998484442
Kepler-691 b,Kepler-691,288.8117314,40.0332311,279.115,68.91295269276144,-202.29468760386092,179.5356442142383
Kepler-692 b,Kepler-692,294.7768068,40.1537027,991.336,317.53841364233307,-687.9473147349903,639.2534027335536
Kepler-693 b,Kepler-693,283.253527,40.3582155,1151.51,201.1674423897602,-854.0919169111194,745.6768319382411
Kepler-694 b,Kepler-694,291.1495269,40.4204569,1023.06,281.0160568900394,-726.3999656666623,663.3436735580176
Kepler-695 b,Kepler-695,299.3160934,40.8223815,842.947,312.3291466430534,-556.1978733382127,551.0481600189511
Kepler-696 b,Kepler-696,293.4965906,41.1375635,1416.44,425.3139924496048,-978.3144091748737,931.8321727797314
Kepler-697 b,Kepler-697,283.8643937,41.3463859,1277.33,229.78321194677497,-930.9915388541253,843.8165434438048
Kepler-698 b,Kepler-698,288.5099994,41.3017465,1995.57,475.93856403619674,-1421.605868404259,1317.1252268033347
Kepler-7 b,Kepler-7,288.5814928,41.0897335,922.562,221.5651480695688,-659.0716671488905,606.344841296182
Kepler-700 b,Kepler-700,287.154224,41.5657775,1491.76,329.19568968699247,-1066.4749894000347,989.7520863709765
Kepler-701 b,Kepler-701,288.99418,41.6333125,774.152,188.3215649540093,-547.1060654984891,514.3163038170536
Kepler-702 b,Kepler-702,293.8781041,41.6617245,992.071,300.015277079724,-677.722062110862,659.4607714549649
Kepler-703 b,Kepler-703,299.1868586,41.742699,1156.83,420.9279713873226,-753.5677262682946,770.2019045228242
Kepler-704 b,Kepler-704,283.3163671,41.8370942,1228.83,210.87259041204604,-890.916987953737,819.6479976723874
Kepler-705 b,Kepler-705,289.5085612,41.8120234,276.881,68.91659048756425,-194.52207128876893,184.59348714972705
Kepler-707 b,Kepler-707,290.007564,42.1164698,591.776,150.1908433672995,-412.47651250111926,396.8685820010615
Kepler-708 b,Kepler-708,293.8164588,42.2125159,1394.22,416.98840046744056,-944.7041891424519,936.7518760548642
Kepler-709 b,Kepler-709,292.105272,42.3803077,664.843,184.80971038848747,-455.0113210367441,448.1364561420107
Kepler-710 b,Kepler-710,291.9641255,42.6961308,1448.34,398.14038595411074,-987.2112247155441,982.13389436876
Kepler-711 b,Kepler-711,297.4600468,42.8398172,624.575,211.18568348551224,-406.37553847605443,424.68042036813273
Kepler-712 b,Kepler-712,294.9096739,42.9351987,872.493,269.0443690033261,-579.3503196460963,594.3167250570763
Kepler-712 c,Kepler-712,294.9096739,42.9351987,872.493,269.0443690033261,-579.3503196460963,594.3167250570763
Kepler-713 b,Kepler-713,295.6513819,43.0297781,1089.87,344.88432921476345,-718.1756050752243,743.7037156266721
Kepler-714 b,Kepler-714,282.6994685,43.2727437,2083.37,333.4708620509733,-1479.7909188009364,1428.0919360101648
Kepler-715 b,Kepler-715,283.6307971,43.3793638,1327.44,227.37212468627732,-937.6382549201668,911.7200082404205
Kepler-716 b,Kepler-716,290.3931809,43.3638577,635.009,160.86908203119344,-432.72155302250707,436.0156259553444
Kepler-716 c,Kepler-716,290.3931809,43.3638577,635.009,160.86908203119344,-432.72155302250707,436.0156259553444
Kepler-717 b,Kepler-717,292.9655071,43.346345,2805.48,796.0369364502263,-1878.488907659991,1925.7005608363183
Kepler-718 b,Kepler-718,299.5618676,43.5035173,1302.33,466.04150326703257,-821.6541888214111,896.5228051337194
Kepler-719 b,Kepler-719,295.5360628,43.8844116,2497.51,775.9659827623445,-1624.214803636137,1731.2883253071668
